Date,Open,High,Low,Close,Adj Close,Volume
2019-08-19,31.030001,31.030001,30.370001,30.660000,30.660000,14600
2019-08-20,29.940001,30.250000,29.639999,29.730000,29.730000,21700
2019-08-21,29.870001,29.959999,29.750000,29.830000,29.830000,8200
2019-08-22,29.910000,29.910000,29.590000,29.590000,29.590000,12200
2019-08-23,29.790001,29.790001,28.799999,28.940001,28.940001,29800
2019-08-26,29.469999,29.629999,29.330000,29.559999,29.559999,9700
2019-08-27,29.230000,29.370001,29.030001,29.200001,29.200001,16200
2019-08-28,28.620001,28.620001,27.910000,28.549999,28.549999,36400
2019-08-29,28.889999,28.889999,28.459999,28.809999,28.809999,19900
2019-08-30,28.400000,28.500000,28.139999,28.219999,28.219999,30400
2019-09-03,28.230000,28.610001,28.049999,28.610001,28.610001,11900
2019-09-04,29.270000,29.280001,29.000000,29.190001,29.190001,20300
2019-09-05,30.090000,30.299999,30.000000,30.190001,30.190001,23000
2019-09-06,30.670000,30.780001,30.520000,30.770000,30.770000,16900
2019-09-09,30.820000,30.850000,30.620001,30.620001,30.620001,13300
2019-09-10,30.680000,30.910000,30.510000,30.799999,30.799999,9000
2019-09-11,31.020000,31.350000,30.980000,31.250000,31.250000,14400
2019-09-12,32.209999,32.560001,32.130001,32.360001,32.360001,25000
2019-09-13,32.700001,33.150002,32.700001,33.000000,33.000000,25700
2019-09-16,31.700001,31.700001,31.080000,31.250000,31.250000,34400
2019-09-17,30.840000,31.379999,30.290001,31.270000,31.270000,18300
2019-09-18,31.450001,31.650000,31.100000,31.309999,31.309999,7300
2019-09-19,31.290001,31.400000,30.830000,30.840000,30.840000,21700
2019-09-20,31.240000,31.360001,30.799999,30.799999,30.799999,12600
2019-09-23,30.600000,31.570000,30.490000,31.299999,31.299999,66800
2019-09-24,30.559999,30.920000,30.040001,30.059999,30.059999,31500
2019-09-25,30.219999,30.480000,30.020000,30.290001,30.290001,11500
2019-09-26,30.330000,30.690001,30.209999,30.240000,30.240000,9700
2019-09-27,30.450001,30.500000,29.629999,29.809999,29.809999,14400
2019-09-30,30.420000,30.420000,30.049999,30.049999,30.049999,12000
2019-10-01,30.290001,30.290001,29.760000,30.219999,30.219999,13400
2019-10-02,30.080000,30.250000,29.910000,30.080000,30.080000,13200
2019-10-03,30.170000,30.299999,29.940001,30.299999,30.299999,8100
2019-10-04,30.270000,30.639999,30.270000,30.610001,30.610001,10400
2019-10-07,30.309999,31.200001,30.309999,30.469999,30.469999,32300
2019-10-08,29.639999,29.639999,28.389999,28.410000,28.410000,34900
2019-10-09,29.090000,29.180000,28.790001,29.010000,29.010000,10100
2019-10-10,29.930000,30.450001,29.930000,30.170000,30.170000,19400
2019-10-11,31.219999,31.450001,30.950001,31.030001,31.030001,17800
2019-10-14,31.030001,31.889999,30.930000,31.320000,31.320000,63000
2019-10-15,31.450001,31.680000,31.309999,31.459999,31.459999,9100
2019-10-16,31.680000,31.680000,31.480000,31.480000,31.480000,12700
2019-10-17,31.740000,31.889999,31.450001,31.450001,31.450001,9700
2019-10-18,31.120001,31.150000,30.809999,30.840000,30.840000,16300
2019-10-21,30.860001,30.940001,30.719999,30.940001,30.940001,5300
2019-10-22,30.870001,30.889999,30.520000,30.740000,30.740000,5600
2019-10-23,30.420000,30.719999,30.420000,30.480000,30.480000,5300
2019-10-24,30.520000,30.700001,30.389999,30.469999,30.469999,12700
2019-10-25,30.420000,30.780001,30.410000,30.549999,30.549999,9300
2019-10-28,31.379999,31.670000,31.350000,31.500000,31.500000,17700
2019-10-29,31.139999,31.379999,31.139999,31.150000,31.150000,4800
2019-10-30,31.030001,31.559999,30.900000,31.129999,31.129999,14000
2019-10-31,30.879999,31.010000,30.570000,30.930000,30.930000,12200
2019-11-01,31.100000,31.160000,30.959999,31.070000,31.070000,10500
2019-11-04,33.070000,33.209999,32.779999,32.779999,32.779999,26100
2019-11-05,33.509998,33.669998,33.430000,33.590000,33.590000,27900
2019-11-06,33.500000,33.560001,33.320000,33.320000,33.320000,8800
2019-11-07,34.240002,34.830002,34.119999,34.250000,34.250000,19700
2019-11-08,34.180000,34.299999,33.810001,34.060001,34.060001,10300
2019-11-11,32.680000,33.049999,32.680000,33.040001,33.040001,25500
2019-11-12,32.570000,32.570000,32.200001,32.240002,32.240002,16300
2019-11-13,31.750000,31.910000,31.709999,31.809999,31.809999,14300
